"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/Roles/Designer/Owen/knightSword_Bloody_Mat.knightSword_Bloody_Mat","0","24","0","3","84","Compiling knightSword_Bloody_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/Roles/Artist/Joel/lambert1.lambert1","0","24","0","7","65","Compiling lambert1: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/ArtContent/Materials/M_Coin.M_Coin","0","62","0","10","343","Compiling M_Coin: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh}"
"/Game/ArtContent/Materials/Pots/M_PotSmall.M_PotSmall","0","32","0","1","137","Compiling M_PotSmall: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}"
"/Game/Roles/Designer/Lewis/Effects/Materials/M_Dust2.M_Dust2","0","24","0","5","63","Compiling M_Dust2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/Roles/Designer/Lewis/Effects/Materials/M_Dust1.M_Dust1","0","24","0","9","67","Compiling M_Dust1: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/Roles/Designer/Lewis/Effects/Materials/M_Spark_Effect.M_Spark_Effect","0","24","0","3","84","Compiling M_Spark_Effect: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/Roles/Designer/Owen/knightSword_Mat.knightSword_Mat","0","48","0","1","200","Compiling knightSword_Mat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithParticleSprites}"
"/Game/Roles/Designer/Lewis/Effects/Materials/M_Puff.M_Puff","0","24","0","5","63","Compiling M_Puff: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/Roles/Designer/Clayton/Colours/Purple.Purple","0","45","0","10","251","Compiling Purple: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithStaticLighting}"
"/Engine/EngineMaterials/WorldGridMaterial_Low.WorldGridMaterial_Low","0","0","0","12","0","Compiling WorldGridMaterial_Low: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Roles/Artist/Johan/Grass2/M_Grass.M_Grass","0","64","0","11","294","Compiling M_Grass: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithInstancedStaticMeshes}"
"/Game/Roles/Programmer/David_Programming/Shader/Custom_Draw_Depth.Custom_Draw_Depth","0","4","0","4","4","Compiling Custom_Draw_Depth: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Roles/Designer/Clayton/Colours/Grey.Grey","0","21","0","21","21","Compiling Grey: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Roles/Designer/Clayton/Colours/Black.Black","0","21","0","21","21","Compiling Black: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","0","2","0","Compiling M_Sky_Panning_Clouds2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ArtContent/Materials/Pots/M_Pot1Tall.M_Pot1Tall","0","32","0","34","34","Compiling M_Pot1Tall: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}"
"/Game/Roles/Designer/Mel/Static_Meshes/TX_Spikes_Dev.TX_Spikes_Dev","0","12","0","12","12","Compiling TX_Spikes_Dev: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Roles/Designer/Clayton/Colours/Red.Red","0","21","0","21","34","Compiling Red: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Geometry/Meshes/CubeMaterial.CubeMaterial","0","0","0","21","21","Compiling CubeMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Roles/Designer/Mel/Static_Meshes/TX_Turret_Statue_Dev.TX_Turret_Statue_Dev","0","12","0","12","12","Compiling TX_Turret_Statue_Dev: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","0","19","0","Compiling PreviewShadowIndicatorMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","0","0","8","0","Compiling DebugEditorMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Roles/Programmer/Sakith_BuildMasterExtraordinaire/maps_for_sakith/colour.colour","0","21","0","21","34","Compiling colour: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Roles/Programmer/Sakith_BuildMasterExtraordinaire/Puzzels/Buttom_Puzzel/Button_Colour.Button_Colour","0","24","0","24","24","Compiling Button_Colour: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh}"
"/Game/Roles/Programmer/Sakith_BuildMasterExtraordinaire/maps_for_sakith/transparentColour.transparentColour","0","40","0","40","40","Compiling transparentColour: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/ThirdPerson/Meshes/RampMaterial.RampMaterial","0","0","0","21","21","Compiling RampMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Niagara/DefaultAssets/DefaultRIbbonMaterial.DefaultRibbonMaterial","0","0","0","48","0","Compiling DefaultRibbonMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithNiagaraSprites,bUsedWithNiagaraRibbons}"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","0","60","0","Compiling DefaultSpriteMaterial: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithNiagaraSprites,bUsedWithNiagaraRibbons}"
"/Engine/MapTemplates/Materials/BasicAsset01.BasicAsset01","0","0","0","33","0","Compiling BasicAsset01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting}"
"/Game/Roles/Designer/Lewis/Effects/Materials/M_DropTear2.M_DropTear2","0","24","0","10","64","Compiling M_DropTear2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/Roles/Designer/Lewis/Effects/Materials/M_DropCircle2.M_DropCircle2","0","24","0","10","68","Compiling M_DropCircle2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/Roles/Designer/Lewis/Effects/Materials/M_Ring.M_Ring","0","24","0","4","62","Compiling M_Ring: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/Roles/Designer/Lewis/Effects/Materials/M_Plus1.M_Plus1","0","24","0","8","66","Compiling M_Plus1: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/Roles/Designer/Lewis/Effects/Materials/M_Bolt.M_Bolt","0","24","0","2","82","Compiling M_Bolt: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/Roles/Designer/Lewis/Effects/Materials/M_Heart1.M_Heart1","0","24","0","6","72","Compiling M_Heart1: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/Roles/Designer/Lewis/Effects/Materials/M_Sparkle2.M_Sparkle2","0","24","0","10","68","Compiling M_Sparkle2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/Roles/Designer/Lewis/Effects/Materials/M_Sparkle1.M_Sparkle1","0","24","0","4","62","Compiling M_Sparkle1: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/Roles/Designer/Lewis/Effects/Materials/M_Blur2.M_Blur2","0","32","0","6","106","Compiling M_Blur2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithBeamTrails}"
"/Game/Roles/Designer/Lewis/Effects/Materials/M_Plus3.M_Plus3","0","24","0","10","68","Compiling M_Plus3: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/Roles/Designer/Lewis/Effects/Materials/M_Plus2.M_Plus2","0","24","0","4","62","Compiling M_Plus2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/Roles/Designer/Lewis/Effects/Materials/M_Wiggle.M_Wiggle","0","24","0","8","66","Compiling M_Wiggle: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/Roles/Designer/Lewis/Effects/Materials/M_Swirl.M_Swirl","0","24","0","10","82","Compiling M_Swirl: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/Roles/Designer/Lewis/Effects/Materials/M_Heart4.M_Heart4","0","24","0","4","62","Compiling M_Heart4: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/Roles/Designer/Lewis/Effects/Materials/M_Heart3.M_Heart3","0","24","0","7","64","Compiling M_Heart3: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/Roles/Designer/Lewis/Effects/Materials/M_Heart2.M_Heart2","0","24","0","24","30","Compiling M_Heart2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/Roles/Artist/Johan/Water/M_Water.M_Water","0","42","0","5","166","Compiling M_Water: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/Roles/Artist/Johan/Water/M_WaterSprite.M_WaterSprite","0","40","0","2","146","Compiling M_WaterSprite: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Engine/VREditor/BasicMeshes/M_Floor_01.M_Floor_01","0","0","0","21","0","Compiling M_Floor_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Engine/EngineDebugMaterials/VertexPaint_2Tex_Color.VertexPaint_2Tex_Color","0","0","0","54","0","Compiling VertexPaint_2Tex_Color: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithSkeletalMesh,bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/Roles/Artist/Johan/Water/M_WaterSprite1.M_WaterSprite1","0","28","0","7","86","Compiling M_WaterSprite1: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/ArtContent/Materials/M_Terrain.M_Terrain","0","12","0","12","21","Compiling M_Terrain: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/ArtContent/Materials/M_Terrain.M_Terrain","0","28","0","28","55","Compiling M_Terrain: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__2-1'=Weightmap4294967295, StaticTerrainLayer'Dirt2-1'=Weightmap4294967295, StaticTerrainLayer'Grass2-1'=Weightmap0, StaticTerrainLayer'Rock2-1'=Weightmap4294967295, StaticTerrainLayer'Sand2-1'=Weightmap4294967295"
"/Game/ArtContent/Materials/M_Terrain.M_Terrain","0","28","0","10","76","Compiling M_Terrain: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__2-1'=Weightmap4294967295, StaticTerrainLayer'Dirt2-1'=Weightmap4294967295, StaticTerrainLayer'Grass2-1'=Weightmap0, StaticTerrainLayer'Rock2-1'=Weightmap4294967295, StaticTerrainLayer'Sand2-1'=Weightmap0"
"/Game/ArtContent/Materials/M_Terrain.M_Terrain","0","28","0","9","66","Compiling M_Terrain: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__2-1'=Weightmap4294967295, StaticTerrainLayer'Dirt2-1'=Weightmap0, StaticTerrainLayer'Grass2-1'=Weightmap0, StaticTerrainLayer'Rock2-1'=Weightmap4294967295, StaticTerrainLayer'Sand2-1'=Weightmap0"
"/Game/ArtContent/Materials/M_Terrain.M_Terrain","0","72","0","22","353","Compiling M_Terrain: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__2-1'=Weightmap0, StaticTerrainLayer'Dirt2-1'=Weightmap0, StaticTerrainLayer'Grass2-1'=Weightmap0, StaticTerrainLayer'Rock2-1'=Weightmap0, StaticTerrainLayer'Sand2-1'=Weightmap4294967295"
"/Game/ArtContent/Materials/M_Terrain.M_Terrain","0","28","0","7","72","Compiling M_Terrain: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__2-1'=Weightmap4294967295, StaticTerrainLayer'Dirt2-1'=Weightmap0, StaticTerrainLayer'Grass2-1'=Weightmap0, StaticTerrainLayer'Rock2-1'=Weightmap0, StaticTerrainLayer'Sand2-1'=Weightmap4294967295"
"/Game/ArtContent/Materials/M_Terrain.M_Terrain","0","28","0","28","44","Compiling M_Terrain: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__2-1'=Weightmap4294967295, StaticTerrainLayer'Dirt2-1'=Weightmap0, StaticTerrainLayer'Grass2-1'=Weightmap0, StaticTerrainLayer'Rock2-1'=Weightmap4294967295, StaticTerrainLayer'Sand2-1'=Weightmap4294967295"
"/Game/ArtContent/Materials/M_Terrain.M_Terrain","0","72","0","11","323","Compiling M_Terrain: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__2-1'=Weightmap0, StaticTerrainLayer'Dirt2-1'=Weightmap4294967295, StaticTerrainLayer'Grass2-1'=Weightmap0, StaticTerrainLayer'Rock2-1'=Weightmap4294967295, StaticTerrainLayer'Sand2-1'=Weightmap4294967295"
"/Game/ArtContent/Materials/M_Terrain.M_Terrain","0","72","0","16","404","Compiling M_Terrain: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=0, Usage={}, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__2-1'=Weightmap0, StaticTerrainLayer'Dirt2-1'=Weightmap0, StaticTerrainLayer'Grass2-1'=Weightmap0, StaticTerrainLayer'Rock2-1'=Weightmap4294967295, StaticTerrainLayer'Sand2-1'=Weightmap4294967295"
"/Game/ArtContent/Materials/M_SmallFoliage.M_SmallFoliage","0","132","0","22","674","Compiling M_SmallFoliage: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithParticleSprites,bUsedWithInstancedStaticMeshes}"
"/Game/ArtContent/Materials/Pots/M_FancyPot.M_FancyPot","0","32","0","22","92","Compiling M_FancyPot: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","0","0","21","21","Compiling M_Basic_Wall: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","0","0","21","0","Compiling M_Basic_Floor: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","0","0","0","24","0","Compiling M_Spark: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
